year,show_title,week_gross,avg_ticket,top_ticket,seats_sold,seats_in_theater,num_performances,capacity_filled
1992,Crazy for You,"$585,032.00",$49.42,$0.00,"11,837","1,465",8,101.00%
1992,Dancing at Lughnasa,"$133,026.00",$29.28,$0.00,"4,544","1,037",8,54.77%
1992,Death and the Maiden,"$235,258.00",$35.87,$0.00,"6,558","1,074",8,76.33%
1992,Falsettos,"$229,835.00",$40.36,$0.00,"5,694",805,8,88.42%
1992,Five Guys Named Moe,"$97,757.00",$16.61,$0.00,"5,885","1,065",8,69.07%
1992,Guys and Dolls,"$552,825.00",$53.37,$0.00,"10,358","1,282",8,100.99%
1992,Jake's Women,"$171,176.00",$23.97,$0.00,"7,142","1,366",8,65.36%
1992,Jelly's Last Jam,"$488,671.00",$49.45,$0.00,"9,883","1,264",8,97.74%
1992,Les Misérables,"$446,857.00",$41.74,$0.00,"10,707","1,413",8,94.72%
1992,Lost in Yonkers,"$126,112.00",$18.60,$0.00,"6,782","1,368",8,61.97%
1992,Man of La Mancha,"$169,797.00",$21.75,$0.00,"7,808","1,576",8,61.93%
1992,Miss Saigon,"$681,135.00",$50.80,$0.00,"13,409","1,761",8,95.18%
1992,The Most Happy Fella,"$114,066.00",$29.82,$0.00,"3,825",753,8,63.50%
1992,The Phantom of the Opera,"$673,126.00",$51.40,$0.00,"13,096","1,609",8,101.74%
1992,The Price,"$93,154.00",$27.10,$0.00,"3,438",499,8,86.12%
1992,The Secret Garden,"$216,250.00",$36.27,$0.00,"5,963","1,644",8,45.34%
1992,A Streetcar Named Desire,"$177,043.00",$38.39,$50.00,"4,612","1,096",8,52.60%
1992,Two Trains Running,"$116,740.00",$21.54,$0.00,"5,419",945,8,71.68%
1992,The Will Rogers Follies,"$336,254.00",$33.61,$0.00,"10,006","1,420",8,88.08%
1992,Cats,"$413,839.00",$41.84,$0.00,"9,892","1,482",8,83.43%
1992,Catskills on Broadway,"$156,354.00",$36.21,$0.00,"4,318","1,492",8,36.18%
1992,Chinese Coffee,"$156,887.00",$42.92,$0.00,"3,655",604,6,100.86%
1992,Conversations with My Father,"$214,053.00",$28.97,$0.00,"7,388","1,078",8,85.67%
1992,Crazy for You,"$579,131.00",$49.09,$0.00,"11,798","1,465",8,100.67%
1992,Dancing at Lughnasa,"$146,067.00",$31.18,$0.00,"4,685","1,037",8,56.47%
1992,Death and the Maiden,"$279,283.00",$36.69,$0.00,"7,612","1,074",8,88.59%
1992,Falsettos,"$234,164.00",$42.29,$0.00,"5,537",805,8,85.98%
1992,Five Guys Named Moe,"$119,062.00",$19.92,$0.00,"5,977","1,065",8,70.15%
1992,Guys and Dolls,"$557,061.00",$53.76,$0.00,"10,362","1,282",8,101.03%
1992,Jake's Women,"$192,324.00",$27.14,$0.00,"7,086","1,366",8,64.84%
1992,Jelly's Last Jam,"$529,156.00",$53.94,$0.00,"9,811","1,264",8,97.02%
1992,Les Misérables,"$447,310.00",$44.32,$0.00,"10,092","1,413",8,89.28%
1992,Man of La Mancha,"$239,413.00",$36.94,$0.00,"6,481","1,576",8,51.40%
1992,Miss Saigon,"$681,649.00",$51.11,$0.00,"13,337","1,761",8,94.67%
1992,The Most Happy Fella,"$130,266.00",$29.78,$0.00,"4,374",753,8,72.61%
1992,The Phantom of the Opera,"$667,512.00",$50.97,$0.00,"13,096","1,609",8,101.74%
1992,The Price,"$75,522.00",$23.56,$0.00,"3,206",499,8,80.31%
1992,The Secret Garden,"$254,476.00",$39.04,$0.00,"6,519","1,644",8,49.57%
1992,A Streetcar Named Desire,"$236,411.00",$38.98,$50.00,"6,065","1,096",8,69.17%
1992,Two Trains Running,"$125,555.00",$23.87,$0.00,"5,260",945,8,69.58%
1992,The Will Rogers Follies,"$406,887.00",$45.36,$0.00,"8,971","1,420",8,78.97%
1992,Cats,"$403,864.00",$42.57,$0.00,"9,486","1,482",8,80.01%
1992,Catskills on Broadway,"$129,609.00",$37.59,$0.00,"3,448","1,492",8,28.89%
1992,Chinese Coffee,"$156,288.00",$42.78,$0.00,"3,653",604,6,100.80%
1992,Conversations with My Father,"$187,262.00",$31.38,$0.00,"5,968","1,078",8,69.20%
1992,Crazy for You,"$571,989.00",$48.42,$0.00,"11,813","1,465",8,100.79%
1992,Dancing at Lughnasa,"$120,649.00",$31.16,$0.00,"3,872","1,037",8,46.67%
1992,Death and the Maiden,"$261,845.00",$36.94,$0.00,"7,088","1,074",8,82.50%
1992,Falsettos,"$235,950.00",$44.39,$0.00,"5,315",805,8,82.53%
1992,Five Guys Named Moe,"$125,502.00",$21.35,$0.00,"5,877","1,065",8,68.98%
1992,Guys and Dolls,"$547,145.00",$52.78,$0.00,"10,366","1,282",8,101.07%
1992,Jake's Women,"$181,937.00",$26.40,$0.00,"6,891","1,366",8,63.06%
1992,Jelly's Last Jam,"$524,047.00",$54.18,$0.00,"9,673","1,264",8,95.66%
1992,Les Misérables,"$442,656.00",$44.09,$0.00,"10,039","1,413",8,88.81%
1992,Lost in Yonkers,"$144,395.00",$18.01,$0.00,"8,019","1,368",8,73.27%
1992,Man of La Mancha,"$215,586.00",$38.48,$0.00,"5,603","1,576",8,44.44%
1992,Miss Saigon,"$676,548.00",$50.86,$0.00,"13,303","1,761",8,94.43%
1992,The Most Happy Fella,"$123,922.00",$31.08,$0.00,"3,987",753,8,66.19%
1992,The Phantom of the Opera,"$666,415.00",$50.89,$0.00,"13,096","1,609",8,101.74%
1992,The Price,"$50,878.00",$19.64,$0.00,"2,591",499,8,64.90%
1992,The Secret Garden,"$251,604.00",$38.45,$0.00,"6,543","1,644",8,49.75%
1992,A Streetcar Named Desire,"$226,232.00",$37.73,$50.00,"5,996","1,096",8,68.39%
1992,Two Trains Running,"$138,359.00",$23.45,$0.00,"5,900",945,8,78.04%
1992,The Will Rogers Follies,"$359,402.00",$47.10,$0.00,"7,631","1,420",8,67.17%
1992,Cats,"$476,378.00",$43.78,$0.00,"10,881","1,482",8,91.78%
1992,Catskills on Broadway,"$150,722.00",$35.92,$0.00,"4,196","1,492",8,35.15%
1992,Chinese Coffee,"$133,017.00",$40.85,$0.00,"3,256",604,6,89.85%
1992,Conversations with My Father,"$226,875.00",$30.24,$0.00,"7,502","1,078",8,86.99%
1992,Crazy for You,"$581,735.00",$48.86,$0.00,"11,905","1,465",8,101.58%
1992,Dancing at Lughnasa,"$153,480.00",$29.88,$0.00,"5,137","1,037",8,61.92%
1992,Death and the Maiden,"$273,053.00",$35.89,$0.00,"7,609","1,074",8,88.56%
1992,Falsettos,"$265,142.00",$44.49,$0.00,"5,960",805,8,92.55%
1992,Five Guys Named Moe,"$153,218.00",$21.86,$0.00,"7,008","1,065",8,82.25%
1992,Guys and Dolls,"$559,567.00",$53.97,$0.00,"10,368","1,282",8,101.09%
1992,Jake's Women,"$220,024.00",$28.19,$0.00,"7,806","1,366",8,71.43%
1992,Jelly's Last Jam,"$538,404.00",$54.60,$0.00,"9,860","1,264",8,97.51%
1992,Les Misérables,"$485,728.00",$45.27,$0.00,"10,729","1,413",8,94.91%
1992,Lost in Yonkers,"$179,919.00",$19.30,$0.00,"9,322","1,368",8,85.18%
1992,Man of La Mancha,"$237,053.00",$34.22,$0.00,"6,927","1,576",8,54.94%
1992,Miss Saigon,"$689,763.00",$50.92,$0.00,"13,546","1,761",8,96.15%
1992,The Most Happy Fella,"$143,583.00",$32.83,$0.00,"4,374",753,8,72.61%
1992,The Phantom of the Opera,"$670,954.00",$51.23,$0.00,"13,096","1,609",8,101.74%
1992,The Secret Garden,"$290,017.00",$38.09,$0.00,"7,614","1,644",8,57.89%
1992,A Streetcar Named Desire,"$241,848.00",$36.81,$50.00,"6,570","1,096",8,74.93%
1992,Two Trains Running,"$155,410.00",$23.53,$0.00,"6,606",945,8,87.38%
1992,Cats,"$470,929.00",$43.60,$0.00,"10,801","1,482",8,91.10%
1992,The Will Rogers Follies,"$408,982.00",$49.98,$0.00,"8,183","1,420",8,72.03%
1992,Catskills on Broadway,"$139,979.00",$33.58,$0.00,"4,169","1,492",8,34.93%
1992,Chinese Coffee,"$124,168.00",$39.66,$0.00,"3,131",604,6,86.40%
1992,Conversations with My Father,"$205,976.00",$30.56,$0.00,"6,740","1,078",8,78.15%
1992,Crazy for You,"$587,368.00",$49.24,$0.00,"11,929","1,465",8,101.78%
1992,Dancing at Lughnasa,"$146,583.00",$29.58,$0.00,"4,956","1,037",8,59.74%
1992,Death and the Maiden,"$292,106.00",$35.50,$0.00,"8,229","1,074",8,95.78%
1992,Falsettos,"$241,832.00",$43.07,$0.00,"5,615",805,8,87.19%
1992,Five Guys Named Moe,"$152,684.00",$23.54,$0.00,"6,486","1,065",8,76.13%
1992,Guys and Dolls,"$564,984.00",$54.49,$0.00,"10,368","1,282",8,101.09%
1992,Jake's Women,"$207,010.00",$23.74,$0.00,"8,721","1,366",8,79.80%
1992,Jelly's Last Jam,"$524,441.00",$53.35,$0.00,"9,830","1,264",8,97.21%
1992,Les Misérables,"$490,441.00",$45.17,$0.00,"10,858","1,413",8,96.05%
1992,Lost in Yonkers,"$163,057.00",$20.06,$0.00,"8,130","1,368",8,74.29%
1992,Miss Saigon,"$685,791.00",$51.00,$0.00,"13,447","1,761",8,95.45%
1992,The Most Happy Fella,"$143,976.00",$32.94,$0.00,"4,371",753,8,72.56%
1992,The Phantom of the Opera,"$675,205.00",$51.56,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$61,135.00",$25.49,$0.00,"2,398",499,0,68.65%
1992,The Secret Garden,"$278,613.00",$38.66,$0.00,"7,206","1,644",8,54.79%
1992,A Streetcar Named Desire,"$263,971.00",$38.40,$50.00,"6,874","1,096",8,78.40%
1992,Two Trains Running,"$163,783.00",$23.41,$0.00,"6,996",945,8,92.54%
1992,The Will Rogers Follies,"$395,355.00",$46.24,$0.00,"8,550","1,420",8,75.26%
1992,Anna Karenina,"$73,406.00",$15.98,$0.00,"4,595",605,0,94.94%
1992,Cats,"$551,141.00",$47.24,$0.00,"11,668","1,482",8,98.41%
1992,Catskills on Broadway,"$155,136.00",$31.69,$0.00,"4,896","1,492",8,41.02%
1992,Conversations with My Father,"$223,349.00",$31.16,$0.00,"7,167","1,078",8,83.11%
1992,Crazy for You,"$575,284.00",$48.25,$0.00,"11,923","1,465",8,101.73%
1992,Dancing at Lughnasa,"$163,272.00",$29.63,$0.00,"5,510","1,037",8,66.42%
1992,Falsettos,"$260,364.00",$42.23,$0.00,"6,165",805,8,95.73%
1992,Five Guys Named Moe,"$173,909.00",$23.35,$0.00,"7,448","1,065",8,87.42%
1992,Guys and Dolls,"$561,426.00",$54.19,$0.00,"10,360","1,282",8,101.01%
1992,Jake's Women,"$246,826.00",$25.01,$0.00,"9,869","1,366",8,90.31%
1992,Jelly's Last Jam,"$552,302.00",$55.58,$0.00,"9,937","1,264",8,98.27%
1992,Les Misérables,"$534,535.00",$47.34,$0.00,"11,291","1,413",8,99.88%
1992,Lost in Yonkers,"$188,983.00",$21.70,$0.00,"8,710","1,368",8,79.59%
1992,Miss Saigon,"$712,610.00",$51.04,$0.00,"13,963","1,761",8,99.11%
1992,The Most Happy Fella,"$175,412.00",$31.63,$0.00,"5,546",753,8,92.07%
1992,The Phantom of the Opera,"$670,640.00",$51.21,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$91,767.00",$27.25,$0.00,"3,368",499,5,84.37%
1992,The Secret Garden,"$365,035.00",$38.15,$0.00,"9,568","1,644",8,72.75%
1992,Two Trains Running,"$179,714.00",$25.05,$0.00,"7,173",945,8,94.88%
1992,The Will Rogers Follies,"$498,976.00",$50.06,$0.00,"9,968","1,420",8,87.75%
1992,Cats,"$283,711.00",$41.33,$0.00,"6,864","1,482",8,57.89%
1992,Catskills on Broadway,"$199,484.00",$32.97,$0.00,"6,050","1,492",8,50.69%
1992,Crazy for You,"$288,336.00",$33.76,$0.00,"8,541","1,465",0,72.88%
1992,Dancing at Lughnasa,"$248,175.00",$34.07,$0.00,"7,285","1,037",8,87.81%
1992,Grand Hotel,"$240,326.00",$27.00,$0.00,"8,901","1,933",8,57.56%
1992,Les Misérables,"$438,123.00",$43.63,$0.00,"10,041","1,413",8,88.83%
1992,A Little Hotel on the Side,"$170,109.00",$23.60,$0.00,"7,209","1,002",8,89.93%
1992,Lost in Yonkers,"$181,366.00",$30.45,$0.00,"5,956","1,368",8,54.42%
1992,Miss Saigon,"$741,091.00",$52.60,$0.00,"14,088","1,761",8,100.00%
1992,Park Your Car in Harvard Yard,"$101,880.00",$18.57,$0.00,"5,486","1,000",8,68.57%
1992,The Phantom of the Opera,"$625,723.00",$49.00,$0.00,"12,771","1,609",8,99.22%
1992,Search and Destroy,"$19,286.00",$12.21,$0.00,"1,580",724,0,54.56%
1992,The Secret Garden,"$258,710.00",$37.75,$0.00,"6,854","1,644",8,52.11%
1992,Two Shakespearean Actors,"$135,732.00",$17.00,$0.00,"7,986","1,104",8,90.42%
1992,The Visit,"$94,512.00",$25.28,$0.00,"3,739",499,8,93.66%
1992,The Will Rogers Follies,"$367,398.00",$53.12,$0.00,"6,917","1,420",8,60.89%
1992,Anna Karenina,"$74,435.00",$16.25,$0.00,"4,582",605,0,94.67%
1992,Cats,"$518,826.00",$46.55,$0.00,"11,146","1,482",8,94.01%
1992,Catskills on Broadway,"$148,635.00",$29.47,$0.00,"5,044","1,492",8,42.26%
1992,Conversations with My Father,"$197,982.00",$31.27,$0.00,"6,331","1,078",8,73.41%
1992,Crazy for You,"$585,473.00",$49.13,$0.00,"11,917","1,465",8,101.68%
1992,Dancing at Lughnasa,"$137,469.00",$29.26,$0.00,"4,698","1,037",8,56.63%
1992,Falsettos,"$242,380.00",$43.00,$0.00,"5,637",805,8,87.53%
1992,Five Guys Named Moe,"$165,587.00",$21.66,$0.00,"7,644","1,065",8,89.72%
1992,Guys and Dolls,"$569,184.00",$54.92,$0.00,"10,363","1,282",8,101.04%
1992,Jake's Women,"$225,813.00",$25.16,$0.00,"8,974","1,366",8,82.12%
1992,Jelly's Last Jam,"$529,770.00",$54.69,$0.00,"9,686","1,264",8,95.79%
1992,Les Misérables,"$537,161.00",$47.71,$0.00,"11,259","1,413",8,99.60%
1992,Lost in Yonkers,"$168,907.00",$20.53,$0.00,"8,228","1,368",8,75.18%
1992,Miss Saigon,"$705,498.00",$51.13,$0.00,"13,797","1,761",8,97.93%
1992,The Most Happy Fella,"$175,272.00",$31.47,$0.00,"5,569",753,8,92.45%
1992,The Phantom of the Opera,"$671,558.00",$51.28,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$102,502.00",$27.41,$0.00,"3,739",499,8,93.66%
1992,The Secret Garden,"$313,413.00",$38.62,$0.00,"8,115","1,644",8,61.70%
1992,Two Trains Running,"$181,825.00",$25.19,$0.00,"7,218",945,8,95.48%
1992,The Will Rogers Follies,"$454,477.00",$49.57,$0.00,"9,168","1,420",8,80.70%
1992,Cats,"$351,384.00",$39.62,$0.00,"8,868","1,482",8,74.80%
1992,Catskills on Broadway,"$199,474.00",$35.44,$0.00,"5,629","1,492",8,47.16%
1992,Conversations with My Father,"$150,027.00",$22.93,$0.00,"6,543","1,078",0,75.87%
1992,Crazy for You,"$481,554.00",$45.34,$0.00,"10,621","1,465",8,90.62%
1992,Dancing at Lughnasa,"$165,285.00",$32.53,$0.00,"5,081","1,037",8,61.25%
1992,Death and the Maiden,"$300,370.00",$35.78,$0.00,"8,394","1,074",0,97.70%
1992,Les Misérables,"$469,172.00",$44.76,$0.00,"10,483","1,413",8,92.74%
1992,Lost in Yonkers,"$187,845.00",$28.93,$0.00,"6,493","1,368",8,59.33%
1992,Miss Saigon,"$708,433.00",$50.29,$0.00,"14,088","1,761",8,100.00%
1992,The Phantom of the Opera,"$656,324.00",$50.12,$0.00,"13,094","1,609",8,101.72%
1992,Private Lives,"$176,378.00",$32.43,$0.00,"5,438","1,164",8,58.40%
1992,Search and Destroy,"$56,889.00",$15.03,$0.00,"3,784",724,8,65.33%
1992,The Secret Garden,"$284,255.00",$38.51,$0.00,"7,382","1,644",8,56.13%
1992,The Will Rogers Follies,"$395,376.00",$51.08,$0.00,"7,741","1,420",8,68.14%
1992,Anna Karenina,"$77,431.00",$19.11,$0.00,"4,051",605,8,83.70%
1992,Cats,"$457,344.00",$45.20,$0.00,"10,118","1,482",8,85.34%
1992,Catskills on Broadway,"$162,091.00",$26.48,$0.00,"6,121","1,492",8,51.28%
1992,Conversations with My Father,"$220,374.00",$31.22,$0.00,"7,059","1,078",8,81.85%
1992,Crazy for You,"$588,554.00",$49.89,$0.00,"11,796","1,465",8,100.65%
1992,Dancing at Lughnasa,"$144,657.00",$28.65,$0.00,"5,049","1,037",8,60.86%
1992,Falsettos,"$217,479.00",$40.50,$0.00,"5,370",805,8,83.39%
1992,Five Guys Named Moe,"$143,296.00",$24.17,$0.00,"5,928","1,065",8,69.58%
1992,Guys and Dolls,"$573,852.00",$55.47,$0.00,"10,345","1,282",8,100.87%
1992,Jake's Women,"$225,776.00",$26.38,$0.00,"8,557","1,366",8,78.30%
1992,Jelly's Last Jam,"$503,689.00",$51.17,$0.00,"9,844","1,264",8,97.35%
1992,Les Misérables,"$461,058.00",$45.40,$0.00,"10,156","1,413",8,89.84%
1992,Lost in Yonkers,"$164,927.00",$23.14,$0.00,"7,126","1,368",8,65.11%
1992,Miss Saigon,"$666,784.00",$50.68,$0.00,"13,158","1,761",8,93.40%
1992,The Phantom of the Opera,"$675,119.00",$51.55,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$105,050.00",$28.10,$0.00,"3,738",499,8,93.64%
1992,The Secret Garden,"$297,114.00",$36.32,$0.00,"8,180","1,644",8,62.20%
1992,The Will Rogers Follies,"$405,197.00",$54.34,$0.00,"7,457","1,420",8,65.64%
1992,Anna Karenina,"$71,415.00",$18.63,$0.00,"3,834",605,8,79.21%
1992,Cats,"$408,315.00",$45.54,$0.00,"8,967","1,482",8,75.63%
1992,Anna Karenina,"$77,168.00",$19.40,$0.00,"3,978",605,8,82.19%
1992,Cats,"$404,487.00",$45.11,$0.00,"8,967","1,482",8,75.63%
1992,Conversations with My Father,"$196,478.00",$29.22,$0.00,"6,725","1,078",8,77.98%
1992,Catskills on Broadway,"$150,668.00",$23.42,$0.00,"6,432","1,492",8,53.89%
1992,Conversations with My Father,"$202,248.00",$28.22,$0.00,"7,166","1,078",8,83.09%
1992,Crazy for You,"$590,209.00",$49.96,$0.00,"11,813","1,465",8,100.79%
1992,Dancing at Lughnasa,"$118,531.00",$29.44,$0.00,"4,026","1,037",8,48.53%
1992,Falsettos,"$217,997.00",$43.16,$0.00,"5,051",805,8,78.43%
1992,Five Guys Named Moe,"$135,991.00",$24.92,$0.00,"5,457","1,065",8,64.05%
1992,Guys and Dolls,"$562,791.00",$54.52,$0.00,"10,323","1,282",8,100.65%
1992,Jake's Women,"$210,114.00",$28.47,$0.00,"7,379","1,366",8,67.52%
1992,Jelly's Last Jam,"$485,658.00",$49.91,$0.00,"9,731","1,264",8,96.23%
1992,Les Misérables,"$471,436.00",$47.10,$0.00,"10,009","1,413",8,88.54%
1992,Lost in Yonkers,"$146,843.00",$20.51,$0.00,"7,161","1,368",8,65.43%
1992,Miss Saigon,"$670,350.00",$51.15,$0.00,"13,105","1,761",8,93.02%
1992,The Phantom of the Opera,"$660,978.00",$50.47,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$89,675.00",$23.87,$0.00,"3,757",499,8,94.11%
1992,The Secret Garden,"$190,019.00",$36.39,$0.00,"5,222","1,644",8,39.70%
1992,The Will Rogers Follies,"$448,649.00",$52.61,$0.00,"8,528","1,420",8,75.07%
1992,Crazy for You,"$584,398.00",$49.61,$0.00,"11,779","1,465",8,100.50%
1992,Dancing at Lughnasa,"$112,987.00",$29.70,$0.00,"3,804","1,037",8,45.85%
1992,Falsettos,"$209,477.00",$43.23,$0.00,"4,846",805,8,75.25%
1992,Five Guys Named Moe,"$135,815.00",$24.18,$0.00,"5,617","1,065",8,65.93%
1992,Guys and Dolls,"$552,058.00",$53.85,$0.00,"10,252","1,282",8,99.96%
1992,Jake's Women,"$204,238.00",$26.36,$0.00,"7,748","1,366",7,81.03%
1992,Jelly's Last Jam,"$494,908.00",$50.83,$0.00,"9,737","1,264",8,96.29%
1992,Les Misérables,"$460,665.00",$46.35,$0.00,"9,938","1,413",8,87.92%
1992,Lost in Yonkers,"$146,057.00",$20.16,$0.00,"7,246","1,368",8,66.21%
1992,Miss Saigon,"$667,858.00",$50.98,$0.00,"13,100","1,761",8,92.99%
1992,The Phantom of the Opera,"$664,335.00",$50.73,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$90,377.00",$26.26,$0.00,"3,441",499,8,86.20%
1992,The Secret Garden,"$194,373.00",$34.06,$0.00,"5,707","1,644",8,43.39%
1992,The Will Rogers Follies,"$407,822.00",$52.12,$0.00,"7,824","1,420",8,68.87%
1992,Anna Karenina,"$64,211.00",$17.86,$0.00,"3,596",605,8,74.30%
1992,Anna Karenina,"$57,916.00",$16.58,$0.00,"3,493",605,8,72.17%
1992,Cats,"$362,474.00",$43.55,$0.00,"8,324","1,482",8,70.21%
1992,Catskills on Broadway,"$114,398.00",$23.57,$0.00,"4,854","1,492",8,40.67%
1992,Cats,"$406,894.00",$45.06,$0.00,"9,030","1,482",8,76.16%
1992,Catskills on Broadway,"$120,461.00",$22.94,$0.00,"5,252","1,492",8,44.00%
1992,Conversations with My Father,"$161,781.00",$31.27,$0.00,"5,174","1,078",8,60.00%
1992,Crazy for You,"$585,079.00",$49.56,$0.00,"11,805","1,465",8,100.73%
1992,Dancing at Lughnasa,"$100,042.00",$30.17,$0.00,"3,316","1,037",8,39.97%
1992,Falsettos,"$168,407.00",$41.49,$0.00,"4,059",805,8,63.03%
1992,Five Guys Named Moe,"$141,584.00",$25.19,$0.00,"5,621","1,065",8,65.97%
1992,Guys and Dolls,"$555,599.00",$54.48,$0.00,"10,199","1,282",8,99.44%
1992,Jake's Women,"$181,993.00",$30.28,$0.00,"6,011","1,366",7,62.86%
1992,Jelly's Last Jam,"$499,823.00",$52.10,$0.00,"9,594","1,264",8,94.88%
1992,Les Misérables,"$475,702.00",$45.88,$0.00,"10,369","1,413",8,91.73%
1992,Lost in Yonkers,"$125,408.00",$21.87,$0.00,"5,733","1,368",8,52.38%
1992,Miss Saigon,"$652,488.00",$50.51,$0.00,"12,919","1,761",8,91.70%
1992,The Phantom of the Opera,"$667,063.00",$50.94,$0.00,"13,096","1,609",8,101.74%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$64,834.00",$28.34,$0.00,"2,288",499,8,57.31%
1992,Conversations with My Father,"$155,962.00",$31.74,$0.00,"4,913","1,078",8,56.97%
1992,Crazy for You,"$576,260.00",$49.13,$0.00,"11,729","1,465",8,100.08%
1992,Dancing at Lughnasa,"$110,895.00",$25.78,$0.00,"4,301","1,037",8,51.84%
1992,Falsettos,"$168,745.00",$39.98,$0.00,"4,221",805,8,65.54%
1992,Five Guys Named Moe,"$117,541.00",$22.48,$0.00,"5,229","1,065",8,61.37%
1992,Guys and Dolls,"$547,966.00",$54.75,$0.00,"10,008","1,282",8,97.58%
1992,Jake's Women,"$198,412.00",$29.23,$0.00,"6,789","1,366",8,62.12%
1992,Jelly's Last Jam,"$463,749.00",$50.66,$0.00,"9,155","1,264",8,90.54%
1992,The Secret Garden,"$186,996.00",$33.11,$0.00,"5,648","1,644",8,42.94%
1992,The Will Rogers Follies,"$406,388.00",$50.46,$0.00,"8,054","1,420",8,70.90%
1992,Les Misérables,"$410,398.00",$45.83,$0.00,"8,954","1,413",8,79.21%
1992,Lost in Yonkers,"$103,447.00",$21.50,$0.00,"4,812","1,368",8,43.97%
1992,Miss Saigon,"$646,625.00",$50.92,$0.00,"12,700","1,761",8,90.15%
1992,The Phantom of the Opera,"$664,103.00",$51.26,$0.00,"12,956","1,609",8,100.65%
1992,The Real Inspector Hound and the Fifteen Minute Hamlet,"$64,372.00",$28.56,$0.00,"2,254",499,8,56.46%
1992,The Secret Garden,"$182,674.00",$32.41,$0.00,"5,636","1,644",8,42.85%
1992,The Will Rogers Follies,"$377,543.00",$49.30,$0.00,"7,658","1,420",8,67.41%
1992,Cats,"$490,768.00",$44.43,$0.00,"11,047","1,482",8,93.18%
1992,Catskills on Broadway,"$169,759.00",$24.62,$0.00,"6,896","1,492",8,57.77%
1992,Conversations with My Father,"$219,464.00",$32.81,$0.00,"6,688","1,078",8,77.55%
1992,Crazy for You,"$578,362.00",$48.57,$0.00,"11,907","1,465",8,101.60%
1992,Dancing at Lughnasa,"$159,593.00",$30.21,$0.00,"5,283","1,037",8,63.68%
1992,Falsettos,"$210,966.00",$42.26,$0.00,"4,992",805,8,77.52%
1992,Guys and Dolls,"$560,878.00",$54.17,$0.00,"10,354","1,282",8,100.96%
1992,Jake's Women,"$249,999.00",$28.12,$0.00,"8,889","1,366",8,81.34%
1992,Jelly's Last Jam,"$522,354.00",$52.97,$0.00,"9,862","1,264",8,97.53%
1992,Les Misérables,"$504,290.00",$46.62,$0.00,"10,816","1,413",8,95.68%
1992,Lost in Yonkers,"$160,494.00",$22.37,$0.00,"7,175","1,368",8,65.56%
1992,Miss Saigon,"$683,698.00",$50.54,$0.00,"13,529","1,761",8,96.03%
1992,The Phantom of the Opera,"$667,023.00",$50.93,$0.00,"13,096","1,609",8,101.74%
1992,The Secret Garden,"$275,743.00",$33.93,$0.00,"8,127","1,644",8,61.79%
1992,The Show Off,"$50,347.00",$22.28,$0.00,"2,260",499,0,64.70%
1992,The Will Rogers Follies,"$523,063.00",$52.54,$0.00,"9,956","1,420",8,87.64%
1992,Cats,"$459,166.00",$44.84,$0.00,"10,239","1,482",8,86.36%
1992,Catskills on Broadway,"$140,307.00",$24.11,$0.00,"5,820","1,492",8,48.76%
1992,Conversations with My Father,"$201,334.00",$32.23,$0.00,"6,247","1,078",8,72.44%
1992,Crazy for You,"$584,881.00",$49.19,$0.00,"11,890","1,465",8,101.45%
1992,Dancing at Lughnasa,"$166,300.00",$28.67,$0.00,"5,801","1,037",8,69.93%
